tweet_content
Donald Trump is a good and peaceful year.
@realDonaldTrump @CNN anyone with common sense already knew that CNN has personal hate for President Trump. they ha… https://t.co/SMP41mpqfJ
@realdonaldtrump #Trump https://t.co/uNfKKzf74T
I think President Trump should after everything they’ve done to him and after everything he’s gone through and I th… https://t.co/QcgmSWMgwE
@fras99 I don't know I actually do believe John Bolton was offended by Trump trying to get a foreign power involved… https://t.co/F5XS0f2iBP
@realDonaldTrump @CNN Give him a job at Trump towers
@DonaldJTrumpJr Are you kidding me?  You and your Trump siblings live off your father’s name and status
"LOL..! @ABC showed war footage from before Trumps presidency, then proceeded to blame him for it🙄🙊🙈"
"@SethAbramson Jim Jordan is a tiny little man who aided and abetted a serial predator at THE Ohio State University,… https://t.co/xwg82kJvM4"
Trump didn't bother to tell his top general in the Middle East that he was going to pull troops out of Syria https://t.co/Poh3Xym9Uv
"BAHAHAHAHAHAHAHAHAHAHAHAHAAA!!

All aboard that Trump Train, next stop will be abrupt."
"@RightWingWatch Tom meant ""fueled jesus and attacks on nazis"" obviously because...trump supporter"
Trump blasts New York Times for citing Fox News impeachment poll | TheHill #SmartNews  https://t.co/r3ncD7aHUT
"National Enquirer's top editor shredded sensitive Trump-related documents ahead of the 2016 presidential election,… https://t.co/LpdOIhOj14"
"@LaraLeaTrump must have meant it was @realDonaldTrump who didn’t know who the Kurds are.
Yes, Trump is that DUMB Am… https://t.co/bqisjyHBsO"
EXACTLY WHAT TRUMP’S BOSS PUTIN WANTED. GOOD JOB DONALD THE PUPPET! https://t.co/jyIE5c9IFo
@BrentScher @SeanCasten @DanCrenshawTX @FreeBeacon Crenshaw isn’t a racist. He’s a hypocrite for not calling out Tr… https://t.co/TQgZPFTj1r
That's Right I agree! Best Potus we've had in Decades! We the People Luv Our Potus Trump!
"That one interesting hair comb over system. It long because if it were short, we would see the tracks.… https://t.co/IkN9ezN3J1"
@Paladins_Fury @cenkuygur @PeteButtigieg @BernieSanders @ewarren @Hickenlooper Because so-called liberal Dems could… https://t.co/pcghVvtYNa
@railwolf23 @ByronYork @susanferrechio Greg wishes trump could be god emperor for life
"@DavidBrodyCBN @DancingABC @seanspicer @lindsayarnold Wow, we’re so owned by conservatives over this while Trump is… https://t.co/ebPcP8iXax"
@AOC He sexually assaults women? Prove it or should be able to be sued for slander and malicious misinformation. Yo… https://t.co/dawSmuRLBJ
"🙋‍♀️ 
He'll slur, stumble, stammer, and get testy if questions get too personal."
"Here you stand saying this is a problem, yet the only candidate who has a history of trying to address this with po… https://t.co/3qtAvJQoVO"
@26point2FoCo @SexCounseling @realDonaldTrump U started by saying Trump does not care blacks. Where did you get tha… https://t.co/AEhNtp0xxS
@thedailybeast Worry about Trump not Warren.
"@DonaldJTrumpJr Everything you got, you got because your last name is Trump, you dolt."
"@realDonaldTrump @CNN Trump is a fraud! If his taxes are released, everyone will know!"
@GOPChairwoman https://t.co/8xtI0JwI77
At this point there are no words
@realDonaldTrump Trump In 2020! Let’s keep making America great again! #DamntheDems
los  democratas no queremos  que los candidatos le hagan el juego sucio a Trump atacando a BIDEN porque su hijo hay… https://t.co/eWiiFomRd7
Donald Drumpf caught making up bizarre fake story about Nancy Pelosi https://t.co/uuqe7NuCSF via @PalmerReport
"@kaffeecup Nicht ""wir"". Leute wie Trump oder Erdogan. Ich und hoffentlich viele andere hier NICHT."
@Loki120682 @sfguy1818 @BenjaminNorton @aaronjmate I think they were US created. Now trump is leaving them to turke… https://t.co/ZUvqJ3dcIQ
👏👏👏👏👏
@HeathMayo As long as the Wall Street/Chamber of Comm./anti-union economic conservatives need Trump's Southern Stra… https://t.co/xHdqRx0cGV
Executive orders to approve two controversial oil pipelines and executive orders requiring a federal review of the … https://t.co/LlOvJGUWSn
There’s absolutely nothing fair about the way the Democrats are treating Donald Trump...any Republic actually...and… https://t.co/2KH5sqrb9l
