tweet_content
"@HillaryClinton In the name of God, thank God
I think most of the American people
Like most people in the world, th… https://t.co/PuEfBmvlnB"
"Melania Trump: FLOTUS mocked as 'Donald's walking stick' as President struggles – VIDEO
VIDEO→… https://t.co/0oYj96epeb"
https://t.co/sPQHW1Tk4y
@realDonaldTrump https://t.co/GQwIhx4bVW
"@Cryn_Johannsen
Meant to include you for this too..."
@DanScavino I Love Donald Trump! I do in my heart so much wish him to be our President forever.
@crockereed @LuisHREALTOR @nytimes https://t.co/9biJ4NjYNx
Everyone is asking why the administration released the transcript.  It is because it has a Biden connection and now… https://t.co/AoJaJLujKf
I don't think he's slept at all over  the last few days.
Pelosi’s impeachment decision sets up an epic constitutional battle — and a personal one https://t.co/zBXOytrqz7 Ho… https://t.co/AWfrxUYR4U
"@Essence Please, apologize Mr. Trump, Mrs. Pelosi."
Trump vents frustration that Ukraine drama overshadowed UN trip https://t.co/inurRVq9tD
@CNNPolitics But it’s ok for having a President impeached for a blow job???  Where’s your alliance??? Is it Trump… https://t.co/kYnAj43KR7
"We agree, ⁦@McFaul⁩! Trump is using and abusing #taxpayermoney to build a nothing wall—one he claimed Mexico would… https://t.co/ED4uq0kSvL"
@AACdotCom @JackPosobiec Mr President we need to buy those missiles for our defence President Trump sure but we rea… https://t.co/aR5EfqqNsg
@EdwardWright31 @jeremy975 @ObamaNetflixx @Salem_Blackcat2 @CNN https://t.co/DmtDTTMyVS
"@SenThomTillis @laissez_claire @realDonaldTrump Lol, keep it up you dumb asses you're marching  Trump straight into… https://t.co/AxTxqS6eex"
Omg https://t.co/4gb0YJt06b
"Trump was born into the Mafia and is utterly compromised by RU Mob money laundering operations 
@carolecadwalla… https://t.co/WYimbL1qDO"
@WhiteHouse how about the $400k of taxpayer money - MY MONEY - that YOU trump used to extort/bribe/bully Ukraine?!!!!!
"@TheJuliaWeber @KMCRadio @LadyLechuza1 @Darren_in_Vegas @AOC First, we didn’t see the actual transcript yet, we saw… https://t.co/u6OhUzj6us"
Barr needs to be impeached with every one else! Enough is enough!
The lawsuit mentions specific incidents in Yonkers and Westchester County Supreme and Family courts when ICE agents… https://t.co/7kj1hf2FGh
@SpeakerPelosi I respect the responsibility of the house to engage with foreign leaders as part of there job. It is… https://t.co/1A13RXdsXA
I hope you’re wrong
Por Baixo de Vara. https://t.co/v2r20BkCjv
@CanSuchThingsBe @purplerainblue This is so boring at this point. I've seen like a thousand of these grifter feel t… https://t.co/uKfJDBtZTf
"@SimonWDC @markos The obvious smear is Trump's face spewing gibberish.

#DrugAddict slurring words. Phenomenable?… https://t.co/H4PM45SgwJ"
"@AnaPaulaVolei Ana Paula, li a íntegra. Achei que a postura dele não foi a melhor ao sugerir a investigação contra… https://t.co/yD59rZhRD9"
"@AmazonWoman22 Oh and before he talks to the press then trump answers for him

#TrumpImpeachment"
@BretBaier Democrats will lose due to not keeping their promise in impeaching Trump.
"@pixiecircus @TheRightMelissa @realDonaldTrump You all are nutty trumpers... Ignorant, amoral trumpers supporting a… https://t.co/0nqoBNh7Xr"
I just sent emails to my Senators asking them to do their jobs as defenders of the Constitution and rein in or repl… https://t.co/8wDiZHJy7y
"And then there were 2 !!!

https://t.co/bWjwFN8GFV"
Womp womp
@Jim_Jordan Trump abused his power. Extorting a foreign government for information that is not there to discredit a… https://t.co/M9q8bpnmsa
"After reading this Russia can have the Ukraine as far as I'm concerned.

Another Trumpian piece of shit president w… https://t.co/ycrMA8qI4g"
Trump should resign in a Animoji post lmfao then I’ll be fully satisfied! Lol #TrumpImpeachment #trumppresser #UkraineTranscript
@ABC @jonkarl Jon Karl reporting on Trump. https://t.co/ZlN0OKrpCW
"#LittleAnt at it again, a man who was a total failure,who lasted 10 days in his first Government Job, because he go… https://t.co/ANMl6xRjmx"
Donald Trump Actually Has 2 Whistleblowers To Worry About https://t.co/nEuin9ZOwr
"@sawhill @KMH_Music @sometingfishy @joyouswarrior @MSNBC @NicolleDWallace Right, and Trump goes on to say, he wants… https://t.co/jC2qYVJpKm"
