tweet_content
@TeaPainUSA President Trump is not involved in his properties. He signed them over to his sons.
@Jersey_Craig I’m now diagnosed with major depressive disorder. First time in my life to have it. It began soon aft… https://t.co/I0k8Dxjd7z
"@Stonekettle The numbers of stupid, gullible, bigots in the USA is stunning. We can all thank #FatNixon #trump… https://t.co/dKf45vIfpQ"
"“If it seems as if Trump is wackier, angrier, more willing to lash out, and more desperately seeking attention, tha… https://t.co/0dOn0f5Hpi"
"@realDonaldTrump @LouDobbs Someone should get Dobbs and trump to neurologists stat. They are failing fast, and on n… https://t.co/hTTtwztG5H"
"“By televising hundreds of hours of Trump’s campaign speeches, CNN did a whole lot more to elect him than Russia To… https://t.co/YalQIMCIoo"
Sick bastard
"@JohnJCrace Donald Trump, Bolsanaro, Selvini, Le Penn, Vladimir Pugin,  Margaret Thatcher are you watching..your bo… https://t.co/PCc1xqfvKP"
🤢🤮🤢🤮
